"","ALogP","ALogp2","AMR","apol","nA","nR","nN","nD","nC","nF","nQ","nE","nG","nH","nI","nP","nL","nK","nM","nS","nT","nY","nV","nW","naAromAtom","nAromBond","nAtom","ATSc1","ATSc2","ATSc3","ATSc4","ATSc5","ATSm1","ATSm2","ATSm3","ATSm4","ATSm5","ATSp1","ATSp2","ATSp3","ATSp4","ATSp5","BCUTw.1l","BCUTw.1h","BCUTc.1l","BCUTc.1h","BCUTp.1l","BCUTp.1h","bpol","nB","PPSA.1","PPSA.2","PPSA.3","PNSA.1","PNSA.2","PNSA.3","DPSA.1","DPSA.2","DPSA.3","FPSA.1","FPSA.2","FPSA.3","FNSA.1","FNSA.2","FNSA.3","WPSA.1","WPSA.2","WPSA.3","WNSA.1","WNSA.2","WNSA.3","RPCG","RNCG","RPCS","RNCS","THSA","TPSA","RHSA","RPSA","C1SP1","C2SP1","C1SP2","C2SP2","C3SP2","C1SP3","C2SP3","C3SP3","C4SP3","SCH.3","SCH.4","SCH.5","SCH.6","SCH.7","VCH.3","VCH.4","VCH.5","VCH.6","VCH.7","SC.3","SC.4","SC.5","SC.6","VC.3","VC.4","VC.5","VC.6","SPC.4","SPC.5","SPC.6","VPC.4","VPC.5","VPC.6","SP.0","SP.1","SP.2","SP.3","SP.4","SP.5","SP.6","SP.7","VP.0","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VP.7","ECCEN","FMF","fragC","GRAV.1","GRAV.2","GRAV.3","GRAVH.1","GRAVH.2","GRAVH.3","GRAV.4","GRAV.5","GRAV.6","nHBAcc","nHBDon","HybRatio","MolIP","Kier1","Kier2","Kier3","khs.sLi","khs.ssBe","khs.ssssBe","khs.ssBH","khs.sssB","khs.ssssB","khs.sCH3","khs.dCH2","khs.ssCH2","khs.tCH","khs.dsCH","khs.aaCH","khs.sssCH","khs.ddC","khs.tsC","khs.dssC","khs.aasC","khs.aaaC","khs.ssssC","khs.sNH3","khs.sNH2","khs.ssNH2","khs.dNH","khs.ssNH","khs.aaNH","khs.tN","khs.sssNH","khs.dsN","khs.aaN","khs.sssN","khs.ddsN","khs.aasN","khs.ssssN","khs.sOH","khs.dO","khs.ssO","khs.aaO","khs.sF","khs.sSiH3","khs.ssSiH2","khs.sssSiH","khs.ssssSi","khs.sPH2","khs.ssPH","khs.sssP","khs.dsssP","khs.sssssP","khs.sSH","khs.dS","khs.ssS","khs.aaS","khs.dssS","khs.ddssS","khs.sCl","khs.sGeH3","khs.ssGeH2","khs.sssGeH","khs.ssssGe","khs.sAsH2","khs.ssAsH","khs.sssAs","khs.sssdAs","khs.sssssAs","khs.sSeH","khs.dSe","khs.ssSe","khs.aaSe","khs.dssSe","khs.ddssSe","khs.sBr","khs.sSnH3","khs.ssSnH2","khs.sssSnH","khs.ssssSn","khs.sI","khs.sPbH3","khs.ssPbH2","khs.sssPbH","khs.ssssPb","nAtomLC","nAtomP","LOBMAX","LOBMIN","nAtomLAC","MDEC.11","MDEC.12","MDEC.13","MDEC.14","MDEC.22","MDEC.23","MDEC.24","MDEC.33","MDEC.34","MDEC.44","MDEO.11","MDEO.12","MDEO.22","MDEN.11","MDEN.12","MDEN.13","MDEN.22","MDEN.23","MDEN.33","MLogP","MOMI.X","MOMI.Y","MOMI.Z","MOMI.XY","MOMI.XZ","MOMI.YZ","MOMI.R","PetitjeanNumber","topoShape","geomShape","nRotB","LipinskiFailures","TopoPSA","VABC","VAdjMat","Wlambda1.unity","Wlambda2.unity","Wlambda3.unity","Wnu1.unity","Wnu2.unity","Wgamma1.unity","Wgamma2.unity","Wgamma3.unity","Weta1.unity","Weta2.unity","Weta3.unity","WT.unity","WA.unity","WV.unity","WK.unity","WG.unity","WD.unity","MW","WTPT.1","WTPT.2","WTPT.3","WTPT.4","WTPT.5","WPATH","WPOL","XLogP","Zagreb"
"CN1C2.CC.CC.C2C.C1C..O.NC3.C.C.C.C.C3.C4.CSC5.C4C..NC.C5C.CC..O.NCCN.C.C.N.OC",-0.6209,0.38551681,173.4838,87.803376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0.768867199460202,-0.459507928046566,0.000499679993854796,0.242167238331011,-0.274660651078225,51.6110419527317,51.828303448982,73.9649921489447,80.4927596758588,81.3822787910964,3249.93221625722,3877.24042315676,5584.7492167582,5698.33005019544,5337.61853518871,11.9961112013105,31.9720730787353,-0.375988491587096,0.246851548029606,4.97140585235541,12.8715433893763,47.034624,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,15,5,2,0,0,0,0,0,0.174792464996776,0.608636389705134,1.17285311235378,0,0,0.120663208866714,0.286234082528277,0.441408018488971,2.84955353397584,0,0.710106626151021,0,1.40049317492929,0,0.263793000212327,0,6.71901521599894,11.0504951137442,15.5092301348931,2.90206328128922,4.15610196506857,4.75866820437744,29.0952828803888,19.761259248471,17.9859869371923,15.1953322858154,12.8586005151763,10.3031711315878,7.60000652503679,5.40050598731657,24.2108975911213,13.9499845855483,10.7761697724374,7.89872801992163,5.77915367640947,3.80707421567188,2.39011793222084,1.48560202567557,1474,0.634146341463415,4289.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,0.193548387096774,NA,32.3950617283951,14.853515625,7.63112696525301,0,0,0,0,0,0,4,0,2,0,2,10,0,0,0,2,7,4,0,0,1,0,0,2,0,0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,NA,NA,3,0.552604724796058,6.22620095698887,6.13639924444205,0,13.3775116546195,32.8514415826639,0,17.1278318663288,0,0,0.0714285714285714,0.269679944985297,0,0,0.595275394488075,0.181818181818182,0.360562392576852,0.784286151773002,0.0555555555555556,3.77,NA,NA,NA,NA,NA,NA,NA,0.5,1,NA,11,0,137.59,NA,6.49185309632967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.22566014,83.8951009910385,2.04622197539118,29.0668121808466,7.9232079611965,17.9867865093661,6636,68,1.387,218
"CC1.C2C..O.C3.C.C.C.C.C3.C.C.C.NC2.NC.C1",0.5082,0.25826724,79.128,41.830688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.240390731400216,-0.106453686697838,0.0256751690292026,-0.111722640872264,0.0857234884989595,20.4944296380939,21.9968197098543,32.8550739214438,36.6578233739738,32.5985646349266,1362.81535662399,1629.80748060956,2372.9634566584,2479.58603450543,1961.47217442956,11.85,15.9949196724594,-0.287556272574143,0.197873648475257,5.64295959804256,10.1804714173902,20.429312,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,6,4,3,0,1,0,0,0,0,0.181443684650606,0.449892662878208,0,0,0,0.0583151610287327,0.11443423761048,1.50867955805779,0,0.511548474139835,0,0.843008049800041,0,0.194607345233712,0,3.76551467997837,6.11983610407065,8.74081296351337,1.62869465043631,1.90411281443762,2.23774951640579,13.5685496218228,9.07538740046941,8.58151987207717,7.34834272482624,6.34078137097725,5.02262564348359,3.78905632175778,2.77764977187159,11.3195635011016,6.48934784534387,5.26530266311398,3.59436144129505,2.42427431041207,1.65211425461997,1.03646287368512,0.637069017099132,286,0.736842105263158,1027.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0.25,NA,13.9591836734694,5.41311134235172,2.49215792320173,0,0,0,0,0,0,3,0,0,0,0,5,1,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,NA,NA,0,0.550321208149104,3.3015028440637,6.19410067456634,0,2.91363868680241,13.8813763253263,0,10.9657360957565,0,0,0,0,0,0,0,0,0.5,0,0,2.89,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,0.8,NA,1,0,41.46,NA,5.39231742277876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.12626326,38.9055274502871,2.0476593394888,8.87800388257015,2.60392123891268,6.27408264365748,652,34,2.325,104
"COC1.CC..C.C.C1NC2.NN3C..NN.C3C4.CC.CC.C4.C.C2.Cl.OC",0.871799999999999,0.760035239999998,111.7866,53.392688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.519513999181445,-0.248505532890636,-0.0971858475340811,0.126506981244072,-0.096497425992774,38.0617894853131,35.1633726827844,50.4722152225817,56.1238887399597,51.107862633668,1827.13537267769,2161.61305681927,3052.9381652316,3081.68319869595,2703.38485483063,11.9961570909951,34.9688538529227,-0.375518075738259,0.165018228074508,5.05329572565875,10.2060939818504,25.703312,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,13,1,0,0,0,0,0,0,0.0962250448649376,0.417297328959008,0.660484600977584,0,0,0.0223606797749979,0.103665299329836,0.133799505082826,1.54532526593669,0,0.392822782574601,0,0.659301414212542,0,0.0963431339680409,0,4.13244620032925,6.72567737965299,9.24474034916883,1.36158924314036,1.78704246980916,1.93834947996605,18.8027541405048,13.1902031456512,11.5234333878067,10.2690417694772,8.68606378607278,7.05458639373286,5.02741325619578,3.47544824431825,15.4353968046619,8.53579331308049,6.09744609181994,4.32683604879389,2.95931417840096,1.90992650508971,1.08541837484852,0.569482437527273,633,0.814814814814815,1414.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0.105263157894737,NA,20.28,9.21201814058957,4.45184304399524,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,NA,NA,0,0.166666666666667,2.22775593381507,3.05565716438241,0,8.25392740592023,16.837977979984,0,7.57286563188496,0,0,0,0,0.25,0,0,0,2.16745038453078,2.14913986364708,0,2.67,NA,NA,NA,NA,NA,NA,NA,0.5,1,NA,5,0,70.81,NA,5.90689059560852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.09925256,55.7659380765284,2.0654051139455,24.3704226027261,5.59206782780479,16.226506721078,1911,44,4.251,144
"CC1.C.C.CC..C1.OCC2.CC..C.C.C2.Cl.Cl.CN3CC.C3.C..O.O",2.6736,7.14813696000001,106.7203,53.975067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.497669748439791,-0.234476287305522,0.00500018592265493,-0.080832778310818,0.0702657504157871,43.1092872235969,32.7304549869478,46.574375345317,53.675314082203,35.7891488205191,1622.02839324659,1867.07451640778,2411.91136386213,2267.15695013978,1781.76128083529,11.9961571197619,34.9698547489881,-0.351006069822745,0.284290112590458,3.97634542936319,9.76793586041668,26.464933,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,9,3,5,0,1,0,0,0.166666666666667,0.214076175062696,0.464615616705784,0.707449463446537,0,0.129099444873581,0.155836815354318,0.194619442644214,0.245279639812668,1.98614588354901,0,0.451184463531091,0,1.11477506518439,0,0.192420736076473,0,4.23929121706005,4.78347561601606,6.57040187974243,2.14481759858916,2.03746027528891,2.36856015596232,17.9743270157587,11.9187239933699,11.2046662201059,8.99656219641046,6.36091179371325,5.30523525764879,3.19811730285752,2.30402745497169,15.3485896190566,8.79145318002111,7.16907118555984,5.14296522375188,3.01928740070701,2.0886126804199,1.1050606682671,0.670293526832952,649,0.76,1516.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.315789473684211,NA,19.7530864197531,8.79224376731302,5.25848800362155,0,0,0,0,0,0,1,0,4,0,0,6,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,NA,NA,0,0,2.21435446563242,1.87706560155687,0,10.4516359028448,19.9801028762301,0,5.58025356487218,0,0,0.5,0.2,0,0,0,0,0,0,0,2.89,NA,NA,NA,NA,NA,NA,NA,0.5,1,NA,6,0,49.77,NA,5.75488750216347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.07419898,50.397186423528,2.01588745694112,16.3108843402605,7.91097996933718,3.36992639640968,1828,35,1.967,130
"CN1C2.C.C.C.C.C2.N.C.C3.C1C.CC..C3.N.C4.CC.CC.C4",0.517899999999999,0.268220409999999,107.2043,51.169067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.101637167228456,-0.0504585277095118,0.00872596628798226,-0.0121469150659557,-0.0371791509329452,24.0799409038294,26.8309096659022,39.3294554654436,43.495637398624,42.1632735322631,1943.12992505871,2373.71228731693,3547.18730010022,3935.0506491012,3597.07254061807,11.85,14.0051044547333,-0.303433804437929,0.103975258295707,6.0556953125,12.637633137752,21.430933,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,3,0,0,1,0,0,0,0,0.275181873140957,0.515320109366652,0,0,0,0.0963249679966456,0.157064593758464,1.5919091906491,0,0.414523349255647,0,0.768413428658753,0,0.173305798610885,0,3.89901630121559,6.94552315555378,11.422917307965,1.73242721519132,2.71538394326088,3.77499559517632,15.9743270157587,11.1478670455408,10.3264240542404,8.9681829932951,7.94060876185729,7.11401479110751,5.4690094089554,3.80631321703901,13.0301173641547,7.72455420992211,6.03921952466652,4.58079732559001,3.52123626394827,2.65064282206701,1.72079256846746,1.0256997881573,332,0.869565217391304,1519.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0.1,NA,16.4674556213018,6.71883656509695,3.01783264746228,0,0,0,0,0,0,1,0,0,0,0,11,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,NA,NA,0,0,2.28284873710389,2.35061186433892,0,13.9856514085522,27.4277469652346,0,11.5107331922475,0,0,0,0,0,0.125,0,0.4,0,0,0,3.33,NA,NA,NA,NA,NA,NA,NA,0.5,1,NA,1,0,55.28,NA,5.70043971814109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.15789776,47.8381699927037,2.07992043446538,8.47685328383974,0,8.47685328383974,1024,42,2.496,128
"C1C2.C.C.CC.C2C..O.N1.C3.CC.CS3",0.7518,0.565203240000001,66.4493,31.923137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.187412477630412,-0.117027663359855,0.0591559221030388,-0.0297212193496344,-0.0117852317184781,22.2622023752674,21.0040262525994,30.227273054219,25.6682102068645,25.1720853674654,1181.52393541797,1411.40091735156,1992.31813364453,1658.72868611328,1408.03114791797,11.9979726009449,31.973198189101,-0.27494946001345,0.231657355971251,4.81699636358425,11.5906177562908,13.736863,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,6,3,1,0,0,0,0,0,0.240562612162344,0.371196697241781,0.516069924914475,0,0,0.162045304021917,0.14863662729336,0.175283297581162,0.810617217526046,0,0.275377537720026,0,0.460533646550345,0,0.116793463890686,0,2.33179742494418,4.04245317760404,5.18257886015406,1.17344823039922,1.79279118859355,1.98205460262803,10.2507123766271,7.36017334530614,6.52163835048998,5.8663739227497,5.1098220164596,3.56425219019216,2.47013565946332,1.77472161635584,8.80420155817976,5.68006888041859,4.43936023186357,3.53615108097557,2.69565611955966,1.50338918348671,0.926007575520945,0.575325692459411,185,0.933333333333333,466.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.0833333333333333,NA,10.1730103806228,4.10763888888889,1.7439446366782,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,NA,NA,0,0,0,0,0,6.94242029879424,13.4209533530913,0,5.67624001860939,0,0,0,0,0,0,0,0,0,0,0,2.45,NA,NA,NA,NA,NA,NA,NA,0.428571428571429,0.75,NA,1,0,54.4,NA,5.08746284125034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.04048498,31.1115689439795,2.0741045962653,8.62602822272783,2.55660738667592,3.03308858376012,336,21,0.913,82
"C1C.CC2C1C.NC3.C2C4.CC.CC.C4C.C3.C5.CC..CC.C5.NC..O.C6.CC.C.C.C6.F",2.1716,4.71584656,142.0932,69.935239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.280378393455921,-0.138473826755806,0.028735072959608,-0.00612511871433776,-0.0136085563016547,35.9964737771366,39.5786048213795,58.2123973295126,61.8216654862524,59.5719723518598,2674.06213595927,3270.6837613277,4829.73002943345,5088.89731480412,4795.36747852583,11.997356451964,19.0001366629369,-0.280873832436251,0.235409291444987,4.01448213905431,11.8817139657212,28.624761,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,19,5,0,2,2,0,0,0,0.117851130197758,0.486999240206161,0.849298863630211,0,0,0.0785674201318386,0.212867559111472,0.306911229491712,2.05061037195186,0,0.511322402677682,0,0.992397652640127,0,0.207871713250815,0,5.27053333766232,9.05319170392896,13.7381260042458,2.33811625101704,3.62912677564682,4.79273257494026,22.3632320728199,16.1698364333955,14.8069902950137,13.1581814073341,11.6156842945479,9.96939601610578,7.44167664640374,5.66032702153989,17.9629746592625,11.2897299815865,8.80991512489033,6.86614090540882,5.32543493512127,3.90113900251183,2.51541319129246,1.723231932918,969,0.939393939393939,2665.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0.137931034482759,NA,23.4016620498615,10.1659504132231,4.73372781065089,0,0,0,0,0,0,0,0,1,0,2,14,3,0,0,1,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,NA,NA,0,0,0,0,0,23.7881234913047,43.5561424784495,0,16.5204540882271,0,0,0,0,0,0,0,0,0.2,0,0,4.21,NA,NA,NA,NA,NA,NA,NA,0.470588235294118,0.888888888888889,NA,4,0,41.13,NA,6.24792751344359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.17944176,69.5371874483832,2.10718749843585,11.4083686398866,2.56717610476057,6.32368922481593,3281,58,3.609,186
"C1.CC..NC..O.NC2.CNC.CN2.C3.CC.CC..O.C3.C1",-1.3243,1.75377049,80.8788,40.405516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.449285508393712,-0.293113662818825,0.109328279522924,-0.039209712039886,-0.0551843587853617,23.9888592761878,24.9936394197087,34.6543412832144,34.5436940204789,31.235449226582,1456.60261019934,1689.68444049576,2281.2348599084,2227.384086607,1785.05886635231,11.9,15.995926230532,-0.288942038121551,0.324808769754597,5.12493237314676,10.9829916397443,18.334484,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,8,2,0,0,0,0,0,0,0,0.23814483610392,0.363115152821925,0,0,0,0.0721687836487032,0.0844413841914076,1.16733373386484,0,0.21982198216447,0,0.385625184940543,0,0.0564775785818259,0,2.60422096287878,4.44431906792896,6.18610081696198,0.779974910170872,1.0672423698373,1.17704697184961,14.6564897705629,10.2371834430179,9.00749216125363,7.36120529510132,6.33693854699116,5.04564869363966,3.01821361498178,2.16360535675634,10.9598625991343,6.33152962938899,4.37271452894625,2.96872323463879,2.0394413124001,1.32119729607616,0.615388579260569,0.346073372958273,400,0.904761904761905,805.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0,NA,15.8790170132325,7.51300728407908,4.05,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,NA,NA,0,0,0,0,0,8.13227525205063,15.2180315183863,0,5.63006152471036,0,0,0.142857142857143,0,0,0,0,0,2.00414512959841,0,0,2.45,NA,NA,NA,NA,NA,NA,NA,0.454545454545455,0.833333333333333,NA,3,0,82.59,NA,5.52356195605701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.09602572,43.1123158504083,2.05296742144801,17.2913740872437,5.11789327742343,12.1734808098202,978,31,1.264,108
"C1.CC..CN.C1.C2.CC.C.C.C2.CC..O.NC3.CC.C.C.C3.SC.F.F",1.9598,3.84081604,109.7797,52.884688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.454427530878189,-0.276318366102479,0.0622921897919608,-0.00417637536581919,-0.0014594627694687,36.6262709546292,33.4999603420106,50.0041307633141,40.9982342523236,38.1562032250861,1676.69083315986,1907.51993553813,2479.44518251739,2354.37865373798,1974.10271479915,11.9973788953696,31.9720723319957,-0.280465015880048,0.312525320144286,4.22243498346859,10.1496599418327,25.115312,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,12,3,0,1,0,0,0,0,0,0.268728739282632,0.283814782827985,0,0,0,0.0804007553055532,0.0938629235577248,1.6426291940878,0,0.0833333333333333,0,0.745159313533614,0,0.0277777777777778,0,2.73142342968863,4.31463640111619,5.32573481190308,1.1831852982403,1.43137148632836,1.44268752173492,18.3551603833121,12.597356788324,11.2717723866794,8.45037698909017,7.10476169562522,5.61325968200278,3.2977583232346,2.64355427224466,14.5487959840256,8.82029504921526,6.62991325518061,4.39923560710259,2.95780458924002,1.9606092665609,1.03969585091817,0.652416967560688,723,0.807692307692308,1286.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0.1,NA,20.7270408163265,10.518626734843,6.84297520661157,0,0,0,0,0,0,0,0,1,0,0,12,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,NA,NA,2,0,0,0,0,16.751389458558,21.3503039282783,0,4.25316065777635,0,0,0,0,0,0,0,0,0.111111111111111,0,0,3,NA,NA,NA,NA,NA,NA,NA,0.470588235294118,0.888888888888889,NA,7,0,66.76,NA,5.8073549220576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.0951407,52.9201073313849,2.0353887435148,16.386932861681,2.55473337840266,6.08061191823476,2079,35,2.413,130
"C1CNC..O.C2.C.N1.N.CN.C2N",-1.9075,3.63855625,43.3548,24.623137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.413567150352063,-0.255637688871972,0.182752286105264,-0.387714912173013,0.383234638854451,15.5743705419234,15.8277293757566,22.1287680102917,25.51662136402,20.8720021062384,719.476109019531,827.890428403321,1112.70669561035,1224.20011081738,728.036273152344,11.9935115574076,15.994918927781,-0.31399137441459,0.237342836616424,4.96440098988003,9.49538243539137,14.096863,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,1,2,0,0,0,0,0,0,0.0680413817439772,0.155437614242365,0,0,0,0.0144337567297406,0.022767090063074,0.749182298568809,0,0.212690395819233,0,0.233982458182268,0,0.042870614545567,0,1.84230864016012,3.40333224811668,4.39610520043253,0.496639591017954,0.665816584083562,0.694191868324968,9.25914854506434,6.2876937002347,5.50735840311997,4.57722427407102,3.97906403184147,2.83988615274556,1.89785038271842,1.07563320824747,6.87158958221613,3.91351743600757,2.66519368820625,1.80666367851119,1.20242385073125,0.737432738495962,0.413223047069443,0.173979377720341,118,0.846153846153846,373.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.285714285714286,NA,9.55102040816327,4.02216066481994,1.92,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,3,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,NA,NA,0,0,0,0,0,1.10520944959212,4.26110654561404,0,4.24264068711929,0,0,0,0,0,0,1.18920711500272,0,1.98270322825009,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,0.4,0.666666666666667,NA,0,0,91.87,NA,4.8073549220576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.08070998,26.399512351242,2.03073171932631,17.2752700346211,2.55543217069922,14.7198378639219,217,22,-2.148,66
